Number,Title,Author,State,CreatedAt,ClosedAt,Area,Type,Reactions,URL,Comments,Priority,Milestone
"16958","mssql extension in remote ssh usage","garyng2000","CLOSED","2021-02-21T03:28:24Z","2025-09-18T15:36:09Z","Shell",,"0","https://github.com/microsoft/vscode-mssql/issues/16958","1","-1","Backlog"
"16958","mssql extension in remote ssh usage","garyng2000","CLOSED","2021-02-21T03:28:24Z","2025-09-18T15:36:09Z","Extensibility",,"0","https://github.com/microsoft/vscode-mssql/issues/16958","1","-1","Backlog"
"16957","Intellisense agressively replacing SQL keywords like JOIN with table names","mikkosaarinen","CLOSED","2021-02-08T07:19:32Z","2026-01-20T21:48:50Z","Language Service","Bug","0","https://github.com/microsoft/vscode-mssql/issues/16957","1","-1","January 2026 Release"
"16955","ON UPDATE CASCADE","dexwerx","CLOSED","2021-02-05T16:58:53Z","2025-07-01T17:07:07Z","Language Service","Bug","1","https://github.com/microsoft/vscode-mssql/issues/16955","0","1","Backlog"
"16954","Feature Request: could we expose an api or command to automate connecting to  a db ?","bbsimonbb","CLOSED","2021-02-05T11:00:06Z","2025-09-27T04:54:13Z","Extensibility","Feature Request","0","https://github.com/microsoft/vscode-mssql/issues/16954","2","-1","Backlog"
"16953","Intellisense not working on large database","HankRocha","CLOSED","2021-02-04T01:53:35Z","2025-11-18T00:55:11Z","Language Service","Bug","3","https://github.com/microsoft/vscode-mssql/issues/16953","2","1","December 2025 Release"
"16952","Compatibility Level Mismatch","1nsomniac","CLOSED","2021-02-02T18:23:31Z","2024-08-16T02:53:58Z","Query Editor","Bug","0","https://github.com/microsoft/vscode-mssql/issues/16952","1","-1","Backlog"
"16951","mssql: Error: Unable to connect using the connection information provided. Retry profile creation?","zihad18","CLOSED","2021-02-01T07:57:38Z","2024-11-08T15:09:18Z","Connection","Bug","0","https://github.com/microsoft/vscode-mssql/issues/16951","3","-1","Backlog"
"16950","Cannot Add Connections to SQL Server ","ghost-sage","CLOSED","2021-01-31T13:55:23Z","2024-11-08T15:07:21Z","Connection","Bug","0","https://github.com/microsoft/vscode-mssql/issues/16950","5","-1","Backlog"
"16942","[Bug] - Issue with ""Select Top 1000/Script as Create/Script as Drop"" options.","kraghu306","CLOSED","2021-01-24T08:43:54Z","2025-04-30T19:47:27Z","Connection","Bug","5","https://github.com/microsoft/vscode-mssql/issues/16942","11","-1","May 2025 Release"
"17493","Support Central Management Servers","lostsole","CLOSED","2021-01-21T17:34:32Z","2024-08-16T02:34:21Z","","Feature Request","1","https://github.com/microsoft/vscode-mssql/issues/17493","3","-1","Backlog"
"16940","Feature Request: Query Result Wrapping","veterparga","CLOSED","2021-01-21T12:25:13Z","2025-09-18T02:41:43Z","Query Result","Feature Request","0","https://github.com/microsoft/vscode-mssql/issues/16940","1","-1","Backlog"
"16939","Cancel Query Button Doesn't Stop Query Execution","sivan-koren","CLOSED","2021-01-20T19:02:15Z","2021-12-01T22:39:21Z","Query Editor","Bug","0","https://github.com/microsoft/vscode-mssql/issues/16939","1","-1","December 2021 Release"
"16938","Manually added profiles do not connect","ChrisMiami","CLOSED","2021-01-20T18:19:55Z","2025-09-18T02:50:20Z","Connection","Feature Request","0","https://github.com/microsoft/vscode-mssql/issues/16938","5","3","Backlog"
"16934","SQL Syntax Highlight Bug with \' ","alexr00","CLOSED","2021-01-18T11:20:49Z","2021-07-21T09:34:37Z","",,"0","https://github.com/microsoft/vscode-mssql/issues/16934","1","-1",
"16933"," Reopening #1786 - Bug not resolved. Cannot set AccessToken property error connecting with Integrated Auth ","pvspain","CLOSED","2021-01-15T04:48:31Z","2021-01-20T19:16:16Z","",,"0","https://github.com/microsoft/vscode-mssql/issues/16933","2","-1",
"16931","A11y_mssql for VSCode_Select top 1000 Results window_Screenreader: Control type is incorrect for ""Save as Excel"" Button ","khansahab15","CLOSED","2021-01-11T06:03:30Z","2022-01-07T23:57:55Z","","Bug","0","https://github.com/microsoft/vscode-mssql/issues/16931","2","-1","October 2021 Release"
"16930","Error reconnecting to saved SQL Login auth type connection - ""Cannot set the AccessToken property...""","dbreese-keystone","CLOSED","2021-01-08T23:16:58Z","2021-01-15T16:58:08Z","","Bug","2","https://github.com/microsoft/vscode-mssql/issues/16930","7","-1",
"16929","A11y_mssql for VSCode_Database Objects_Color contrast: Color contrast when the focus is at Database object with respect to its background is less than 3:1","khansahab15","CLOSED","2021-01-08T11:08:59Z","2022-01-07T22:53:02Z","","Bug","0","https://github.com/microsoft/vscode-mssql/issues/16929","6","-1","October 2021 Release"
"16928","Fail to connect with error ""Globalization Invariant Mode is not supported""","mastoj","CLOSED","2021-01-07T21:50:45Z","2021-08-27T15:25:02Z","",,"0","https://github.com/microsoft/vscode-mssql/issues/16928","2","-1",
"16927","Integrated connection broken after update to 1.10.0","TalMat","CLOSED","2021-01-07T19:53:57Z","2021-01-20T19:15:49Z","","Bug","0","https://github.com/microsoft/vscode-mssql/issues/16927","8","-1",
"16925","Bug after first log in with Azure Active Directory - Universal w/ MFA Support","andreescastano","CLOSED","2021-01-04T13:59:05Z","2021-10-22T19:15:42Z","Connection","Bug","0","https://github.com/microsoft/vscode-mssql/issues/16925","7","-1","October 2021 Release"
"16925","Bug after first log in with Azure Active Directory - Universal w/ MFA Support","andreescastano","CLOSED","2021-01-04T13:59:05Z","2021-10-22T19:15:42Z","Azure","Bug","0","https://github.com/microsoft/vscode-mssql/issues/16925","7","-1","October 2021 Release"
"16924","Question about where the connection is made","alferpal","CLOSED","2021-01-04T07:44:34Z","2021-01-06T20:49:51Z","",,"0","https://github.com/microsoft/vscode-mssql/issues/16924","1","-1",
"16920","Extension issue","Ashu-7310","CLOSED","2020-12-30T05:55:08Z","2021-01-13T20:18:44Z","",,"0","https://github.com/microsoft/vscode-mssql/issues/16920","2","-1",
"16919","getAccountChoices gives error","kcankurt","CLOSED","2020-12-29T17:21:51Z","2020-12-30T23:25:36Z","","Bug","0","https://github.com/microsoft/vscode-mssql/issues/16919","0","-1",
"16918","Feature request: search for tables/views/store procedure like ssms","URBA22","CLOSED","2020-12-22T14:13:49Z","2021-08-27T15:26:15Z","","Feature Request","2","https://github.com/microsoft/vscode-mssql/issues/16918","2","-1",
"16915","Can't connect to 'localhost' server","JanSafronov","CLOSED","2020-12-19T20:44:54Z","2021-01-13T20:18:27Z","",,"0","https://github.com/microsoft/vscode-mssql/issues/16915","15","-1",
"16914","Object Explorer hangs when clicking open a server","columbaspexit","CLOSED","2020-12-18T04:04:26Z","2021-01-20T19:16:39Z","","Bug","0","https://github.com/microsoft/vscode-mssql/issues/16914","5","-1",
"16913","mssql: Failed to connect: Error occurred during the pre-login handshake.","tmahoney12","CLOSED","2020-12-16T14:35:49Z","2020-12-21T15:07:26Z","",,"1","https://github.com/microsoft/vscode-mssql/issues/16913","2","-1",
"1806","Can't Connect to a SQL Server","greenjaed","CLOSED","2020-12-12T01:49:20Z","2020-12-14T23:04:57Z","",,"3","https://github.com/microsoft/vscode-mssql/issues/1806","17","-1",
"1801","Cannot connect: Kerberos authentication error","fonnesbeck","CLOSED","2020-12-02T17:46:03Z","2025-03-28T04:49:29Z","Connection","Bug","1","https://github.com/microsoft/vscode-mssql/issues/1801","1","-1","Backlog"
"1800","Incorrect indentation for subquery","chipco","CLOSED","2020-11-29T10:01:36Z","2025-03-26T03:02:11Z","Formatter","Bug","0","https://github.com/microsoft/vscode-mssql/issues/1800","2","-1","Backlog"
"1799","Intellisense use a bad escape character '\'","pontos3","CLOSED","2020-11-27T11:04:27Z","2021-12-03T19:11:39Z","Query Editor","Bug","1","https://github.com/microsoft/vscode-mssql/issues/1799","1","-1","December 2021 Release"
"1798","Query failed: Conversion overflows on select from table with numeric(38,0) column","mvolovich","CLOSED","2020-11-25T09:48:07Z","2024-08-16T02:31:59Z","Query Editor","Bug","0","https://github.com/microsoft/vscode-mssql/issues/1798","1","-1","Backlog"
"1797","Cannot set ApplicationIntent=ReadOnly in connection string causing Msg 978","TencentSZ","CLOSED","2020-11-23T04:15:11Z","2023-07-11T07:20:51Z","Connection","Bug","0","https://github.com/microsoft/vscode-mssql/issues/1797","1","-1","Backlog"
"1796","Feature Request: Close tabs without saving","NicholasTuttle","CLOSED","2020-11-22T17:39:41Z","2021-08-27T15:45:38Z","","Feature Request","1","https://github.com/microsoft/vscode-mssql/issues/1796","1","-1",
"1795","Azure Data Studio Crashes on ""Run""","gwduvalljr","CLOSED","2020-11-20T15:31:04Z","2020-11-23T15:59:02Z","",,"0","https://github.com/microsoft/vscode-mssql/issues/1795","1","-1",
"1794","Extension issue - startup takes long time","devscheffer","CLOSED","2020-11-19T12:09:19Z","2025-03-28T04:46:12Z","Performance","Bug","0","https://github.com/microsoft/vscode-mssql/issues/1794","1","-1","Backlog"
"1792","Feature Request: Drag Objects from Left Pane to Query Window","NicholasTuttle","CLOSED","2020-11-12T21:42:50Z","2024-12-09T08:57:18Z","Object Explorer","Feature Request","2","https://github.com/microsoft/vscode-mssql/issues/1792","2","-1","December Release 2024"
"1791","Failure starting client on Windows 10","fonnesbeck","CLOSED","2020-11-09T15:46:52Z","2023-03-13T18:20:43Z","Shell","Bug","0","https://github.com/microsoft/vscode-mssql/issues/1791","14","-1","Backlog"
"1787","Message pane expansion state is not reset when query rerun","kburtram","CLOSED","2020-11-04T05:01:55Z","2020-11-04T17:19:11Z","","Bug","0","https://github.com/microsoft/vscode-mssql/issues/1787","0","-1","MSSQL 1.10 Release"
"1786","Cannot set AccessToken property error connecting with Integrated Auth","kburtram","CLOSED","2020-11-04T04:52:54Z","2020-11-07T00:32:11Z","","Bug","0","https://github.com/microsoft/vscode-mssql/issues/1786","10","-1","MSSQL 1.10 Release"
"1785","Changelog fwlink points to wrong location","kburtram","CLOSED","2020-11-04T04:48:44Z","2020-11-04T22:38:58Z","","Bug","0","https://github.com/microsoft/vscode-mssql/issues/1785","0","-1","MSSQL 1.10 Release"
"1780","Executing mssql commands does not work from code-server","fonnesbeck","CLOSED","2020-11-02T19:13:49Z","2020-11-03T19:09:53Z","",,"0","https://github.com/microsoft/vscode-mssql/issues/1780","3","-1",
"1779","Firewall Rule Bug","cssuh","CLOSED","2020-10-26T19:17:41Z","2020-11-02T14:44:31Z","","Bug","0","https://github.com/microsoft/vscode-mssql/issues/1779","0","-1","MSSQL 1.10 Release"
"1778","Square brackets don't escape comments","Subinfinity","CLOSED","2020-10-23T22:55:43Z","2023-03-03T17:27:19Z","Query Editor","Bug","0","https://github.com/microsoft/vscode-mssql/issues/1778","1","-1","Backlog"
"1778","Square brackets don't escape comments","Subinfinity","CLOSED","2020-10-23T22:55:43Z","2023-03-03T17:27:19Z","Language Service","Bug","0","https://github.com/microsoft/vscode-mssql/issues/1778","1","-1","Backlog"
"1777","Extension issue","IT-bd-dev","CLOSED","2020-10-23T13:59:59Z","2020-11-03T17:26:17Z","",,"0","https://github.com/microsoft/vscode-mssql/issues/1777","1","-1",
"1776","Extension issue","kobiecrowder","CLOSED","2020-10-22T16:59:14Z","2020-11-03T17:26:10Z","",,"0","https://github.com/microsoft/vscode-mssql/issues/1776","1","-1",
"1775","Keyword casing is not formatting `keyword.other.sql` keywords","asgeo1","CLOSED","2020-10-21T21:39:51Z","2025-03-26T03:02:15Z","Formatter","Bug","0","https://github.com/microsoft/vscode-mssql/issues/1775","1","-1","Backlog"
"1774","Kerberos authentication not working after kinit despite the ticket being visible in klist","ifiddes","CLOSED","2020-10-21T17:54:55Z","2025-04-03T18:38:11Z","Connection","Bug","1","https://github.com/microsoft/vscode-mssql/issues/1774","5","-1","Backlog"
"1770","Extension issue","samyukhthamurthy","CLOSED","2020-10-14T16:02:50Z","2020-10-19T18:56:44Z","",,"0","https://github.com/microsoft/vscode-mssql/issues/1770","2","-1",
"1769","Go To Definition: Keep server/database connection","RobertMueller2","CLOSED","2020-10-14T08:54:19Z","2025-09-27T04:48:45Z","Query Editor","Feature Request","2","https://github.com/microsoft/vscode-mssql/issues/1769","2","-1","December 2025 Release"
"1765","Cannot see or add connections","abist","CLOSED","2020-10-12T17:31:50Z","2020-11-03T20:46:32Z","","Bug","0","https://github.com/microsoft/vscode-mssql/issues/1765","2","-1","MSSQL 1.10 Release"
"1763","Extension issue","app/","CLOSED","2020-10-10T05:50:52Z","2021-08-27T15:34:56Z","",,"0","https://github.com/microsoft/vscode-mssql/issues/1763","3","-1",
"1762","Single record view in SQL query results","majkinetor","CLOSED","2020-10-08T09:28:20Z","2025-10-23T00:19:57Z","Query Result","Feature Request","1","https://github.com/microsoft/vscode-mssql/issues/1762","3","1","Backlog"
"1761","Feature request: Organize connections within folder","majkinetor","CLOSED","2020-10-08T09:15:22Z","2025-05-09T17:52:45Z","Object Explorer","Feature Request","26","https://github.com/microsoft/vscode-mssql/issues/1761","5","2","June 2025 Release"
"1761","Feature request: Organize connections within folder","majkinetor","CLOSED","2020-10-08T09:15:22Z","2025-05-09T17:52:45Z","Connection","Feature Request","26","https://github.com/microsoft/vscode-mssql/issues/1761","5","2","June 2025 Release"
"1759","Save to CSV UTF-8 issue","dotvihar","CLOSED","2020-10-02T13:12:04Z","2025-03-28T05:12:42Z","Query Editor","Feature Request","0","https://github.com/microsoft/vscode-mssql/issues/1759","1","-1","Backlog"
"1758","Support F5 to run query","Offbeatmammal","CLOSED","2020-10-02T05:07:18Z","2021-08-27T15:32:37Z","","Feature Request","0","https://github.com/microsoft/vscode-mssql/issues/1758","5","-1",
"1756","README.md Version 1.9.0 release date should be in March 5 2020 rather than March 5 2019","sharechiwai","CLOSED","2020-10-01T03:33:48Z","2020-10-01T18:43:24Z","",,"0","https://github.com/microsoft/vscode-mssql/issues/1756","0","-1",
"1755","Add 'Jump to Column' Feature","Kenobi-the-2nd","CLOSED","2020-09-30T17:06:15Z","2025-09-17T19:46:00Z","Query Result","Feature Request","1","https://github.com/microsoft/vscode-mssql/issues/1755","1","-1","Backlog"
"1753","SQL Messages need to persist and be accurate","cdchild","CLOSED","2020-09-30T15:52:04Z","2024-08-27T15:21:48Z","Query Editor","Bug","0","https://github.com/microsoft/vscode-mssql/issues/1753","5","-1","September 2024 Release"
"1751","T-SQL color coding gets messed up if a there is a backslash followed by a single quote","MarkIannucci","CLOSED","2020-09-23T15:25:10Z","2020-10-12T17:30:56Z","","Bug","0","https://github.com/microsoft/vscode-mssql/issues/1751","1","-1","MSSQL 1.10 Release"
"1749","Feature request: option to default to None for SQL handler","eksortso","CLOSED","2020-09-16T17:56:24Z","2024-11-08T15:52:25Z","Query Editor","Feature Request","0","https://github.com/microsoft/vscode-mssql/issues/1749","2","-1","December Release 2024"
"1747","ложь","irinazheltisheva","CLOSED","2020-09-10T05:09:59Z","2020-09-12T03:56:49Z","",,"0","https://github.com/microsoft/vscode-mssql/issues/1747","0","-1",
"1746","формат","irinazheltisheva","CLOSED","2020-09-10T05:07:54Z","2020-09-10T05:08:17Z","",,"0","https://github.com/microsoft/vscode-mssql/issues/1746","0","-1",
"1744","Russian language in SQL give not readble string in result","MetaAbstract","CLOSED","2020-09-09T08:32:50Z","2020-09-28T18:12:45Z","","Bug","0","https://github.com/microsoft/vscode-mssql/issues/1744","4","-1",
"1743","ОТЧЕТ ОБ ОШИБКЕ ПО УМОЛЧАНИЮ (Default Error Report)","irinazheltisheva","CLOSED","2020-09-07T08:40:21Z","2020-09-08T22:27:42Z","",,"0","https://github.com/microsoft/vscode-mssql/issues/1743","0","-1",
"1742","ПРОБЛЕМА С ФОРМАТИРОВАНИЕМ (Formatting Problem)","irinazheltisheva","CLOSED","2020-09-07T08:39:42Z","2021-08-27T15:51:50Z","",,"0","https://github.com/microsoft/vscode-mssql/issues/1742","2","-1",
"1741","ОТЧЕТ (Report)","irinazheltisheva","CLOSED","2020-09-07T08:38:34Z","2020-09-08T22:25:00Z","",,"0","https://github.com/microsoft/vscode-mssql/issues/1741","0","-1",
"1740","ПРОБЛЕМЫ С ФОРМАТИРОВАНИЕМ ","irinazheltisheva","CLOSED","2020-09-07T08:35:55Z","2020-09-07T08:37:14Z","",,"0","https://github.com/microsoft/vscode-mssql/issues/1740","0","-1",
